Open Time,High,Low,Close,r6,lyapunov,variance_ratio,spectral_entropy,trend_slope_short,RSI,taker_buy_ratio,distance_hl_position,bb_width,bb_pos,ou_speed,close_vwap_dev,adl_slope,adl_div
2024-05-31 19:00:00,167.04,165.69,166.15,-0.007463107464471208,-0.03835343489136718,0.7581999008163974,2.8220957171659826,0.0,52.76556352696137,0.4991942531058933,0.2427607549905954,0.04933767849645714,0.2937696008416404,0.12938461206725746,-0.003298764412849522,-0.33735057841041355,1.0
2024-05-31 23:00:00,167.62,165.04,167.54,-0.002117250974775331,-0.0054730280573436355,0.7604835057963684,2.6105427165273647,0.0,53.6347114947751,0.4943775909191825,0.2407865254423249,0.045873304820775875,0.25856070412198573,0.1675812452817236,0.005394550061290523,-0.12458260580947887,-1.0
2024-06-01 03:00:00,167.82,166.66,167.08,0.004971057538458945,-0.005091190027823872,0.7526283604727166,2.710448208807605,0.0,52.78280542986427,0.49450375270844443,0.2649515349291894,0.043291612286020034,0.3309107855440933,0.18515767804036093,0.001805680372028641,-0.047384482149576586,-1.0
2024-06-01 07:00:00,167.36,166.3,166.69,0.0004325071342639042,0.010124692312742439,0.7376677110318924,2.83263817822079,0.0,50.32710280373833,0.4704601749912319,0.25890296579310623,0.0431574896851194,0.3038289391787414,0.22644034413535283,-0.0006048404210182851,-0.5480630536677322,1.0
2024-06-01 11:00:00,167.72,166.57,167.5,-0.007703822791595538,0.005711691550922418,0.7311926393906066,2.9265305193179008,0.0,48.057659418519414,0.4838747741423593,0.26433186118766033,0.04299644614267904,0.33369581940248183,0.23405421556567832,0.005555361734466437,0.7002247121412803,1.0
2024-06-01 15:00:00,167.95,166.85,167.33,0.01261082516548706,-0.0363894100898216,0.7264707253932017,3.0888849769371576,0.0,46.3041844149336,0.4864238584720346,0.27076048248761647,0.04233176877657554,0.3716319245734257,0.24998895873041127,0.0024447045384187846,0.26040366609644877,1.0
2024-06-01 19:00:00,167.77,166.51,166.71,0.004031256107936088,0.031145909336212516,0.7481930620654582,3.1978588533837717,0.0,44.40242057488653,0.4756694772039168,0.2654593628760283,0.04086426072703749,0.3652424397049921,0.3077624460588626,-0.0019384791232533085,0.18293755794735167,1.0
2024-06-01 23:00:00,167.1,165.42,165.87,-0.0003629489844397815,-0.01192979686842377,0.7465647922320976,3.4336217184679407,0.0,46.147798742138356,0.4733707154900601,0.23874360187585458,0.04206217059291955,0.2692342757622188,0.357855671519783,-0.006907541554965369,-0.49393435414430426,1.0
2024-06-02 03:00:00,166.53,165.72,166.3,-0.006158026103511682,-0.02176765552700448,0.7573184319837546,3.394694597837568,0.0,49.27615405626878,0.48593222627864535,0.23014116989307465,0.042308733640068305,0.23752974368837976,0.3427697287534577,-0.0033093141045615264,-0.30334084721783483,1.0
2024-06-02 07:00:00,166.35,164.0,164.6,-0.012130347217628068,0.009921801817351443,0.7651234040777973,3.4172014524520438,0.0,43.02979201798761,0.4880894210879568,0.1904053684241374,0.04461713588957757,0.11105834960471614,0.3141331131172673,-0.011498015077841421,-0.5114265440262105,1.0
