Open Time,High,Low,Close,hour_sin,hour_cos,volume_zscore,funding_z,candle_pos,trades_z,trend_slope_short,taker_buy_ratio,distance_hl_position,bb_width
2024-05-14 03:00:00,80.53,79.09,79.95,0.7071067811865476,0.7071067811865476,1.12236037301597,0.5023376936876228,0.5972222180748463,0.8967086114920136,0.0,0.4718223332335334,0.017162466738553945,0.03183718085976635
2024-05-14 07:00:00,81.67,79.89,81.0,0.9659258262890683,-0.25881904510252063,1.7110807972440965,-2.925149434034526,0.6235955021146313,1.495984461864086,0.0,0.5119861490279207,0.5362853348846929,0.031007428534892762
2024-05-14 11:00:00,81.16,78.53,78.99,0.258819045102521,-0.9659258262890682,2.3715659932195776,-2.4108997986450706,0.17490494230073958,2.460763378817518,0.0,0.47360076438058935,0.01597297324433752,0.03880095012015055
2024-05-14 15:00:00,79.85,78.69,79.28,-0.7071067811865471,-0.7071067811865479,0.5184229706499959,-1.1907022838799544,0.5086206852705158,0.2830416497399455,0.0,0.5052285066736936,0.0,0.04312616861716578
2024-05-14 19:00:00,79.61,78.6,78.97,-0.9659258262890684,0.2588190451025203,-0.5942280100139176,-1.1322941030916254,0.36633663003627365,-0.7675338621876004,0.0,0.4963745123637632,0.0,0.04847906792406995
2024-05-14 23:00:00,79.06,78.38,78.88,-0.25881904510252157,0.9659258262890681,-0.47050864241589385,-3.833081721001897,0.7352941068339027,-0.6795524683734085,0.0,0.4048727180034151,0.0,0.052559232568536854
2024-05-15 03:00:00,79.16,78.55,78.71,0.7071067811865476,0.7071067811865476,-0.18186500419854643,-2.984459870800928,0.26229507766728843,-0.7661803022477834,0.0,0.4574167811045166,0.02448355062617574,0.055953421277804415
2024-05-15 07:00:00,79.2,78.23,78.86,0.9659258262890683,-0.25881904510252063,0.6022114660935907,0.2600394613645539,0.6494845293867535,0.6288059726996086,0.0,0.38984894777597706,0.0,0.057662012900832976
2024-05-15 11:00:00,80.86,78.3,80.64,0.258819045102521,-0.9659258262890682,2.029585081517369,0.2552091660631345,0.9140624964294439,2.0977067525377957,0.0,0.49964786592587296,0.3054601108498015,0.05553393736527757
2024-05-15 15:00:00,81.49,80.51,81.49,-0.7071067811865471,-0.7071067811865479,0.37130304515840085,-0.4128298367139774,0.9999999897959184,0.28550149211246206,0.0,0.5186417965642737,0.7015090927148357,0.054710995843321224
2024-05-15 19:00:00,82.44,81.25,82.17,-0.9659258262890684,0.2588190451025203,0.7876020883026086,-0.4049429662028828,0.7731092372007656,0.6738172824096179,0.0,0.5359301567952657,0.9999999968976058,0.05548442871585023
2024-05-15 23:00:00,82.87,82.01,82.18,-0.25881904510252157,0.9659258262890681,0.1871428911443737,0.6130120767400264,0.19767441630611354,-0.16416809001589958,0.0,0.4755991002347569,0.9999999972275168,0.056890499002284815
2024-05-16 03:00:00,82.75,82.16,82.33,0.7071067811865476,0.7071067811865476,-0.6685836735694067,0.6000421785046068,0.2881355883366861,-0.9417677159460098,0.0,0.5296301531700467,0.9999999972815894,0.059631090302695915
2024-05-16 07:00:00,82.57,82.1,82.25,0.9659258262890683,-0.25881904510252063,-0.2167933744826927,0.5878681886585055,0.31914892937982287,-0.24379728641352952,0.0,0.4486738291742934,0.9690642428997372,0.06227020822708425
2024-05-16 11:00:00,82.45,81.37,81.48,0.258819045102521,-0.9659258262890682,0.7178868638384941,0.5764115015925109,0.1018518509087788,1.3624386906597805,0.0,0.5177747127523975,0.857113417982679,0.06364720921761183
2024-05-16 15:00:00,83.24,81.45,82.27,-0.7071067811865471,-0.7071067811865479,0.5674312234543781,0.5656040029379462,0.4581005560999951,1.4074993569643464,0.0,0.5491148542398012,0.9999999973588731,0.06417293245885712
2024-05-16 19:00:00,82.34,81.84,82.3,-0.9659258262890684,0.2588190451025203,-0.7383406925419561,0.5553863314691855,0.9199999815999877,-0.3314160982240896,0.0,0.4776318457350568,0.881122017262293,0.06625055185816654
2024-05-16 23:00:00,82.71,82.11,82.28,-0.25881904510252157,0.9659258262890681,-0.9254165510106427,0.5457064809609812,0.2833333286111167,-0.9088267517406468,0.0,0.5205457699790916,0.9769035427670651,0.06849659655820159
2024-05-17 03:00:00,82.61,81.92,82.46,0.7071067811865476,0.7071067811865476,-0.8468003749467056,0.5365186660425129,0.7826086843100101,-1.0459970073664058,0.0,0.5300201826180317,0.8894872488886546,0.07082667144459572
2024-05-17 07:00:00,83.74,82.46,83.24,0.9659258262890683,-0.25881904510252063,0.4845635123250809,0.5277823950345176,0.6093749952392582,0.48181718325016126,0.0,0.5144942884897344,0.9999999977737859,0.0742154656705568
2024-05-17 11:00:00,83.54,82.76,83.28,0.258819045102521,-0.9659258262890682,-0.34212445893409643,0.5194617065155399,0.6666666581196521,-0.1329544578607122,0.0,0.49700705959109115,0.9699276315830097,0.07709449130135326
2024-05-17 15:00:00,84.17,82.75,83.24,-0.7071067811865471,-0.7071067811865479,1.1198821153537728,0.5115245364751652,0.3450704201051339,1.4100918221190648,0.0,0.4844187838620551,0.9999999978852421,0.08028258553028828
2024-05-17 19:00:00,84.07,83.08,84.06,-0.9659258262890684,0.2588190451025203,-0.5951086535651182,0.5039421904245414,0.9898989799000194,-0.1543165740048529,0.0,0.4635099182513277,0.9999999979544988,0.0805058060452808
2024-05-17 23:00:00,84.41,83.61,84.02,-0.25881904510252157,0.9659258262890681,-0.5501618432004036,0.49668890047269987,0.5124999935937476,-0.41257778611815554,0.0,0.4674711756732631,0.9999999980928705,0.08063534312738303
2024-05-18 03:00:00,84.33,83.77,84.02,0.7071067811865476,0.7071067811865476,-0.9542923842711096,0.4897414516490063,0.44642856345663096,-0.796208300105331,0.0,0.48118828281358395,0.9999999981074018,0.07769230448711242
2024-05-18 07:00:00,84.81,83.91,84.39,0.9659258262890683,-0.25881904510252063,-0.4001224969042711,0.4830788650175273,0.5333333274074085,0.25976011867818977,0.0,0.48813591375942944,0.9999999982342048,0.07292283940366269
2024-05-18 11:00:00,84.48,83.43,83.8,0.258819045102521,-0.9659258262890682,-0.2796498116708405,0.47668212764602286,0.3523809490249351,0.1564002068635213,0.0,0.4526118680257827,0.9061279082212726,0.06310312317746423
2024-05-18 15:00:00,84.25,83.75,84.04,-0.7071067811865471,-0.7071067811865479,-1.0654675605092456,0.47053396144758314,0.5799999884000127,-0.5825390565477437,0.0,0.541516030008411,0.9238322247608913,0.04955178191698373
2024-05-18 19:00:00,84.1,83.59,83.74,-0.9659258262890684,0.2588190451025203,-0.9142534358752441,0.4646186244430634,0.29411764129179946,-0.8929714547314568,0.0,0.45198902913519945,0.9008973164625853,0.04430982974930566
2024-05-18 23:00:00,84.38,83.72,84.36,-0.25881904510252157,0.9659258262890681,-1.177051498432502,0.45892173919827983,0.9696969550045974,-1.3945302398730017,0.0,0.5132659162118037,0.9248022328473215,0.04321499329353373
2024-05-19 03:00:00,84.38,83.74,83.82,0.7071067811865476,0.7071067811865476,-1.0536324329637703,0.4534301441463784,0.12499999804687224,-1.3588539417123418,0.0,0.510256982247912,0.9470227354883528,0.0428440053424041
2024-05-19 07:00:00,84.1,83.58,83.85,0.9659258262890683,-0.25881904510252063,-0.8189501615734499,0.44813176426921325,0.5192307592455586,-0.8802212872476068,0.0,0.5213983934448364,0.8972615985833661,0.041861518396644086
2024-05-19 11:00:00,83.89,82.16,82.67,0.258819045102521,-0.9659258262890682,0.43347319776279,0.4430154982244297,0.2947976861572411,0.8835255603669051,0.0,0.4718113316352695,0.7393462586277065,0.04169236310917028
2024-05-19 15:00:00,82.94,82.32,82.54,-0.7071067811865471,-0.7071067811865479,-0.5936038577312139,0.4380711194998084,0.3548387039542329,-0.3219150508407103,0.0,0.4980710137126542,0.6888587782256301,0.04098626663721758
2024-05-19 19:00:00,82.83,81.77,82.38,-0.9659258262890684,0.2588190451025203,-0.37776832631621765,0.4332891895780359,0.5754716926842276,-0.06158229787558581,0.0,0.4128116695062041,0.6366039621336003,0.03710724546013635
2024-05-19 23:00:00,83.45,82.1,83.37,-0.25881904510252157,0.9659258262890681,-0.522128637530847,0.42866098142268244,0.9407407337722925,-0.5147250210183933,0.0,0.501595696249204,0.6950191468776267,0.034627157059984766
2024-05-20 03:00:00,84.23,82.69,82.92,0.7071067811865476,0.7071067811865476,-0.2719926729371193,0.42417841186473204,0.14935064838084192,0.5047460089693944,0.0,0.542959686925025,0.8461192945519289,0.033027594653935274
2024-05-20 07:00:00,83.88,82.85,83.56,0.9659258262890683,-0.25881904510252063,-0.6613561402293745,-0.07274027455356367,0.6893203816570906,-0.42931257083962715,0.0,0.4712228924292289,0.8424435926646959,0.030144410158917303
2024-05-20 11:00:00,83.71,83.15,83.4,0.258819045102521,-0.9659258262890682,-0.46157533392683636,-0.0721182257510095,0.4464285634566423,-0.29962746297817017,0.0,0.4839670066574465,0.8063329172194033,0.02792525586596233
2024-05-20 15:00:00,84.41,83.35,84.08,-0.7071067811865471,-0.7071067811865479,1.1563991280365666,0.4300249291122827,0.6886792387860472,1.0772379391121807,0.0,0.5255156830471115,0.9073430535387544,0.028072579997097145
2024-05-20 19:00:00,88.89,83.97,88.16,-0.9659258262890684,0.2588190451025203,5.0,0.42582059025681973,0.8516260145292147,5.0,0.0,0.5496874978811301,0.9999999987342592,0.05342271122116368
2024-05-20 23:00:00,89.63,87.5,87.71,-0.25881904510252157,0.9659258262890681,2.903244768685777,0.4217375310181109,0.0985915488329008,2.427955168358107,0.0,0.4610757638527075,0.9999999989615852,0.0662766449988375
2024-05-21 03:00:00,88.62,87.02,88.33,0.7071067811865476,0.7071067811865476,0.8066220636657463,0.417770018033487,0.8187499948828096,0.4482014539585212,0.0,0.5096202212749913,0.9258486584909706,0.07883494799903891
2024-05-21 07:00:00,89.06,88.12,88.69,0.9659258262890683,-0.25881904510252063,0.9696826925121049,0.4139126910159153,0.6063829722725157,0.5392675507587111,0.0,0.4714504635,0.9999999989843361,0.09024789785620564
2024-05-21 11:00:00,89.4,87.83,88.17,0.258819045102521,-0.9659258262890682,3.4779660978014197,0.41016053206705877,0.21656050817477498,2.7684466095391502,0.0,0.4887812468336913,0.9917748460088994,0.09792571256889379
