Open Time,High,Low,Close,r6,lyapunov,variance_ratio,spectral_entropy,trend_slope_short,RSI,taker_buy_ratio,distance_hl_position,bb_width,bb_pos,ou_speed,close_vwap_dev,adl_slope,adl_div
2024-05-31 19:00:00,0.5199,0.5162,0.5191,-0.0031251222186508,0.008381805632953966,0.880443824738417,3.471556124200036,0.0,44.796828543112,0.472503637419758,0.2863876478776227,0.041935519101567696,0.1467174394571084,0.23591245892041707,-1.027644395078086e-05,0.7254786060399114,-1.0
2024-05-31 23:00:00,0.5196,0.517,0.5193,-0.0021750676185142703,-0.03512547700097513,0.877520456060625,3.5563972061718547,0.0,43.451776649746165,0.4660327107726164,0.28968660172679317,0.04192251616423678,0.17473904859433687,0.2265910576588369,0.0007381187382677825,0.4523649918024132,-1.0
2024-06-01 03:00:00,0.5201,0.5182,0.5193,0.0002179520377043609,-0.18316017898816267,0.8857071156237981,3.193990431904118,0.0,46.77595628415299,0.4668379082203265,0.30239972723482156,0.04283164171095164,0.22157823556236736,0.22544476021090407,0.0007017594698584523,0.8169491534949935,1.0
2024-06-01 07:00:00,0.5213,0.5183,0.5205,0.0006644731488241185,0.015753342171818605,0.8847536852334555,2.953721487724104,0.0,45.52572706935121,0.4633878030012612,0.31422440405763025,0.04300272894901009,0.2639781142369331,0.221293794368737,0.0029030073247100423,0.7173354997403012,1.0
2024-06-01 11:00:00,0.5219,0.519,0.5209,-0.0012005996028653376,-0.002535721605842771,0.8844687575713579,2.7376265030945577,0.0,41.53661464585832,0.4455571785883706,0.32898955208543346,0.04084313857444699,0.31153470936225414,0.21091384140219435,0.0038754684173555602,0.2543618709233475,-1.0
2024-06-01 15:00:00,0.5215,0.5184,0.5188,0.0053530362070826065,0.0046075577761212575,0.8822691094401144,2.548697888578255,0.0,39.37947494033414,0.44973299871152217,0.31474924874555293,0.037872285417459434,0.28669869797418196,0.20070630787436972,-0.001059715789919483,0.335074164324942,1.0
2024-06-01 19:00:00,0.5206,0.5183,0.52,0.0029164273657753537,0.007876671559392413,0.8809805068631438,2.4850177569028826,0.0,40.762812872467215,0.4451429138021054,0.3141730243859529,0.034278337486905064,0.2921060796954619,0.19847991831913123,0.0007654228702116652,0.2857888002290793,1.0
2024-06-01 23:00:00,0.5201,0.518,0.5187,0.001071414996756559,-0.007876672069300568,0.8803006427334451,2.3228011008937406,0.0,42.43176178660049,0.4443286134052991,0.29989771745193156,0.033249278819911667,0.26368610537345666,0.19036066801930682,-0.001914325841930583,0.07216483722356502,-1.0
2024-06-02 03:00:00,0.5194,0.5177,0.5186,-0.0010094587005168298,-0.04133619529592818,0.8843714560411995,2.1176147301698602,0.0,45.358090185676375,0.447916481610052,0.29276625233240644,0.03363068679910864,0.2574558191535184,0.1854159626498017,-0.0019390054272143428,0.05334898610267188,-1.0
2024-06-02 07:00:00,0.5189,0.5128,0.5147,-0.008609322707913702,0.041631371270127955,0.8843234717615246,2.071130517596271,0.0,39.381720430107535,0.4542134724057345,0.23196203951649522,0.03387903971995321,0.09792124639521621,0.16204673427367694,-0.008020781946046867,-0.1593482066098366,1.0
2024-06-02 11:00:00,0.5209,0.5135,0.5188,-0.006447300332764749,0.026446334999710528,0.8698797393517311,2.0221472152188262,0.0,43.88961892247043,0.4798818403513168,0.26729018783384006,0.03288019477369333,0.2198179667237474,0.15173808505637132,0.0009603106775417687,-0.11965892204788996,1.0
2024-06-02 15:00:00,0.5192,0.508,0.5128,-0.012621316433105045,0.009502818209156055,0.8430351246931368,2.153037360901721,0.0,42.38578680203043,0.47578016852109634,0.19414552662045897,0.03547709599652655,0.040557250641980604,0.11796770048806716,-0.008524207422628797,-0.06589143142614456,1.0
2024-06-02 19:00:00,0.515,0.5101,0.5139,-0.014025186661764,-0.011401159673727708,0.8394911161503886,2.1485737314695776,0.0,39.54727030625834,0.4720501056582773,0.18016262041917358,0.03503639787291507,0.02259248481698581,0.11571905516505926,-0.004057737747071063,-0.009715205840523218,1.0
2024-06-02 23:00:00,0.5192,0.5118,0.5171,-0.006111835147576072,0.017270745933377588,0.8246453705123611,2.1481008534071426,0.0,43.23258869908016,0.4687380307063657,0.24158649188205256,0.034001235548384356,0.220679256694653,0.10673729347404584,0.0031717397060963236,0.15877257787174778,-1.0
2024-06-03 03:00:00,0.5212,0.5151,0.5201,-0.0012586141491419678,-0.0058048364821892936,0.8063089313713857,1.9162865755240006,0.0,44.186046511627886,0.4766502519326951,0.2807671598500192,0.03156034991617087,0.3489387981074279,0.09650396109805237,0.009204724863015741,0.46206745032162116,1.0
