Open Time,High,Low,Close,volume_zscore,r6,r12,trend_slope_short,taker_buy_ratio_change,distance_hl_position,bb_width
2024-05-20 19:00:00,88.89,83.97,88.16,5.0,0.05214187929884462,-0.017845044649360764,0.0,0.3315696684123628,0.9999999987342592,0.07986897237351534
2024-05-20 23:00:00,89.63,87.5,87.71,2.903244768685777,0.06884502594140174,-0.01548991530456878,0.0,-0.08078205754055212,0.9999999989615852,0.08656725637403026
2024-05-21 03:00:00,88.62,87.02,88.33,0.8066220636657463,0.04935457544706767,-0.006791831704009321,0.0,-0.06140320626536211,0.9258486584909706,0.09267079314721403
2024-05-21 07:00:00,89.06,88.12,88.69,0.9696826925121049,0.06074556906106432,-0.00370221174692853,0.0,0.00048293721384795596,0.9999999989843361,0.0992183909031652
2024-05-21 11:00:00,89.4,87.83,88.17,3.4779660978014197,0.06237675020663236,0.00457280812199623,0.0,0.009947455322408594,0.9917748460088994,0.1049784619190083
2024-05-21 15:00:00,89.37,88.08,88.45,2.2732048447138453,0.05706090808554509,0.014966292559474681,0.0,-0.156339432925092,0.9999999989925913,0.1100285074931915
2024-05-21 19:00:00,88.54,87.0,88.35,0.8513186211116645,0.012829632745133157,0.05214187929884462,0.0,-0.10470456211408796,0.907926141983451,0.11493656961666558
2024-05-21 23:00:00,88.48,87.61,87.77,-0.3947909712116418,-0.003638433343875702,0.06884502594140174,0.0,0.06565386191374722,0.9377380941699408,0.11916970270937928
2024-05-22 03:00:00,87.88,85.92,87.48,0.14909396434630492,-0.007688026754185229,0.04935457544706767,0.0,-0.14153844459913856,0.8302893315463757,0.12227414921589076
2024-05-22 07:00:00,87.53,86.48,86.79,-0.15210248124024672,-0.018504382966225474,0.06074556906106432,0.0,0.0343374296927772,0.826675107527665,0.12506085363525782
2024-05-22 11:00:00,87.12,84.88,86.96,2.0579237813342646,-0.027662121984265764,0.06237675020663236,0.0,0.015531904606619351,0.7369871721187321,0.12675776716680084
2024-05-22 15:00:00,87.65,85.5,86.14,0.8845301632995384,-0.022743261939893178,0.05706090808554509,0.0,-0.021995283794944753,0.796775678294073,0.12897036477311524
2024-05-22 19:00:00,86.26,85.21,85.82,0.0031817741168231302,-0.022165922022165496,0.012829632745133157,0.0,-0.10772682137393785,0.7119015923784824,0.12994318650163653
2024-05-22 23:00:00,86.9,85.63,86.5,0.08565236437748441,-0.020638171400224614,-0.003638433343875702,0.0,0.046738537671688896,0.7546089580503258,0.128601053796276
2024-05-23 03:00:00,86.77,86.05,86.33,-0.07327058422807864,-0.007582679519451352,-0.007688026754185229,0.0,0.08916946029047335,0.7638205256244583,0.12900126578651272
2024-05-23 07:00:00,86.78,85.25,85.67,0.03963437885468115,-0.010226766441327473,-0.018504382966225474,0.0,-0.003378710200321211,0.73706553318371,0.1302903431985243
2024-05-23 11:00:00,87.95,85.16,85.28,4.1667847901126045,0.004888517418823568,-0.027662121984265764,0.0,-0.08078387221526973,0.7793831859030586,0.13062349705802803
2024-05-23 15:00:00,86.3,83.0,84.09,1.910733846968513,-0.0237514743112478,-0.022743261939893178,0.0,-0.025760274631982938,0.5893692687953865,0.13146887586280098
2024-05-23 19:00:00,85.31,80.53,85.2,2.8581885293806297,-0.028563531246276197,-0.022165922022165496,0.0,0.052344101414549815,0.4648988759695283,0.12875871552902368
2024-05-23 23:00:00,86.48,85.04,86.19,0.09248133217951736,-0.004864536185976265,-0.020638171400224614,0.0,0.006676153244290717,0.7123352013921913,0.12620117626074728
2024-05-24 03:00:00,86.25,84.36,84.37,0.6533806524498403,-0.01000301749484156,-0.007582679519451352,0.0,-0.19072465328546007,0.6768002329403907,0.1266845747499177
2024-05-24 07:00:00,86.12,84.01,86.03,0.22955667088743334,-0.010331503980695822,-0.010226766441327473,0.0,-0.12193190679316523,0.6474640230867751,0.123610902313005
2024-05-24 11:00:00,86.12,84.32,84.71,1.585569938435337,-0.014327209627399307,0.004888517418823568,0.0,-0.29739321268864427,0.6545220284035951,0.12172948449242528
2024-05-24 15:00:00,85.3,84.05,84.82,0.005342877393549353,0.000474022397672913,-0.0237514743112478,0.0,0.08324529028804561,0.5934102874426734,0.11795973413878609
2024-05-24 19:00:00,85.55,84.61,84.81,-0.30621151098165267,0.020837876292391533,-0.028563531246276197,0.0,-0.2418173013851893,0.6399470927265682,0.11354882405544688
