Open Time,volume_zscore,funding_z,r1,r8,candle_pos,taker_buy_ratio,distance_hl_position,bb_width
2024-05-08 21:00:00,-0.22353940524401264,0.9725580640240377,0.009140316205533683,0.010638297872340496,0.9774436016733555,0.4746510508681387,0.4877049170333926,0.03249341895589179
2024-05-09 00:00:00,-0.2535842929479489,0.955791945846,0.007711138310893428,0.01641975308641963,0.6173912989792053,0.5097395364316443,0.6168032774245833,0.0325403269276167
2024-05-09 03:00:00,-0.47684469305242605,0.9342686778923578,-0.0054658083323211315,0.02145708582834338,0.16901408212655009,0.45972861057158787,0.5245901628594458,0.03277222191408796
2024-05-09 06:00:00,-0.9649098403610646,0.8444188359495918,0.0015876893014168392,0.023973030340866508,0.972602726402708,0.5224614995261576,0.551229507067154,0.03265824572858398
2024-05-09 09:00:00,0.11542507070123449,0.8281519755235222,-0.0021948542860628084,0.01879980079681287,0.2903225775234112,0.48382374418320334,0.5143442612410979,0.032220990083038276
2024-05-09 12:00:00,0.1407814605162022,0.8127967677135033,-0.007821092508859873,-0.0057555718834190195,0.3024691339353744,0.5155933760306801,0.38319672052623643,0.03181537490790396
2024-05-09 15:00:00,-0.2080431766984605,0.869122894761075,0.010592437492302098,0.005884516366311265,0.69784172159826,0.5077686316499748,0.5594262283618312,0.0312507405171607
2024-05-09 18:00:00,-0.901479593066523,0.8530515738126536,0.003656307129798808,0.017168972332015864,0.6551724024970216,0.4469725096266629,0.6209016380719219,0.031212453531378036
2024-05-09 21:00:00,-0.37855776208546094,0.8378457901283907,0.008864602307225411,0.016891064871481065,0.9120879020649696,0.5390563912459113,0.7704918016998115,0.03267419063099747
2024-05-10 00:00:00,-0.7884429796586522,0.8234303019073459,0.000481463649494529,0.009595530183408307,0.4531249929199313,0.4610774035936857,0.7786885229944915,0.035079816439223775
2024-05-10 03:00:00,-1.1172363491275201,0.8097387303424474,-0.0003609239653513674,0.014777723497801709,0.46511626825312463,0.4985793080609056,0.7725409820234822,0.03708520489161747
2024-05-10 06:00:00,-0.8542245125383044,0.796712260134898,0.0016849199663016012,0.014876234605535998,0.6097560826888812,0.4923083182953117,0.8012295065548583,0.03913438452444528
2024-05-10 09:00:00,-0.798544770271597,0.7842985655959964,0.0019223837558572932,0.01906391299034582,0.8333333159722275,0.5024751746678521,0.8340163917335729,0.041067626753484646
2024-05-10 12:00:00,2.3988468257879036,0.7724509174660955,-0.032857656793380485,-0.006651065402142997,0.19373219318025184,0.5105008193278725,0.2725409830480738,0.04216648777076283
2024-05-10 15:00:00,1.6916720050949712,0.7611274355728231,0.001239925604463732,-0.01584399756246191,0.6311475358102635,0.465334966413098,0.2930327862847697,0.04275211864014789
2024-05-10 18:00:00,0.27331727044884235,0.75029045999388,-0.008916408668730669,-0.02817243472981168,0.2692307671597596,0.561266567514842,0.14549180298055092,0.04440247894154329
2024-05-10 21:00:00,-0.947339753570078,0.739906019135836,0.0023741097088592067,-0.03442465093885416,0.720430099780318,0.4865686452858017,0.18442622913027493,0.04581313788912645
2024-05-11 00:00:00,-0.6608788995658488,0.6965964417432359,0.004487658937920802,-0.030558229066410036,0.4945054890713655,0.44593434120081066,0.2581967207823843,0.046087382963150736
