Open Time,High,Low,Close,volume_zscore,r6,r12,trend_slope_short,taker_buy_ratio_change,distance_hl_position,bb_width
2024-05-29 11:00:00,0.5334,0.5275,0.5294,0.7502923185490449,-0.0007815623110714043,-0.0033421181344008843,0.00041388247436115714,-0.11478840718335248,0.6837388820291261,0.06411033920427626
2024-05-29 15:00:00,0.5308,0.5244,0.5252,-0.20698462987874608,-4.339050706392289e-05,-0.020433363432089013,0.0003866484399790196,0.0782413020875583,0.6366296383543355,0.06140957687516049
2024-05-29 19:00:00,0.5264,0.52,0.5247,-0.44949618540085173,-0.008269929421407363,-0.011723677560840473,0.0003678620257318571,-0.040123461444741326,0.5604634691633237,0.058197486421461955
2024-05-29 23:00:00,0.5276,0.5228,0.5268,-0.3554741850828997,-0.0031990812467459495,-0.008880955859574602,0.000344455634309289,0.04149252023891803,0.5963404707669594,0.055300263906037456
2024-05-30 03:00:00,0.5283,0.5161,0.5184,0.5845896276194912,-0.014394587403834147,0.008273238532374272,0.0003273169511236958,-0.13794478729507154,0.5358504233608764,0.05316815918863101
2024-05-30 07:00:00,0.5211,0.5127,0.5203,2.114644659957932,-0.019926907156433638,-0.00014758404858672414,0.0003057028669459439,-0.047922776383239274,0.4532480974642184,0.05083940282162553
2024-05-30 11:00:00,0.5244,0.5195,0.5223,0.6487047250213324,-0.015194223795686246,-0.0007815623110714043,0.00027210649371274694,-0.002515600814413821,0.5380135562855983,0.04891299473488042
2024-05-30 15:00:00,0.5262,0.5209,0.5254,0.10450685362496222,-0.0070595776642204955,-4.339050706392289e-05,0.00024372859835891702,-0.12103671179566589,0.5692549501335528,0.04835336130530508
2024-05-30 19:00:00,0.5256,0.5167,0.5197,-0.48159959272420766,-0.006256579859657996,-0.008269929421407363,0.0002244735517060386,-0.057930712883291324,0.5012289132028729,0.05014132003809851
2024-05-30 23:00:00,0.5214,0.5176,0.5212,-0.389823270236226,-0.010608241669357588,-0.0031990812467459495,0.00019431251300744526,-0.1088456532196388,0.495525696147032,0.05082732081406995
2024-05-31 03:00:00,0.5221,0.5167,0.5173,-0.38264250488753254,-0.005327567216110052,-0.014394587403834147,0.00016146035523206115,0.040188924644760204,0.485542479595262,0.05264869095565819
2024-05-31 07:00:00,0.5234,0.5159,0.5202,1.1145231198848338,0.004245150040972145,-0.019926907156433638,0.00012897878453294628,-0.006728402540310374,0.49298417213670714,0.051948412156623006
2024-05-31 11:00:00,0.5246,0.5171,0.5227,1.079233307307371,-0.0013682889342341298,-0.015194223795686246,0.00010356078623626066,0.09055081909864926,0.5250899143210205,0.048432966813509934
2024-05-31 15:00:00,0.5259,0.5119,0.5168,0.3362754624297787,-0.012620367947166922,-0.0070595776642204955,8.448977611941666e-05,0.11692739024486087,0.4496598859742279,0.04912238589074359
2024-05-31 19:00:00,0.5199,0.5162,0.5191,-0.9345552007480725,-0.0031251222186508,-0.006256579859657996,6.382461411425221e-05,0.15708630726257256,0.47182674095067334,0.04915662336319273
2024-05-31 23:00:00,0.5196,0.517,0.5193,-0.8782480223092249,-0.0021750676185142703,-0.010608241669357588,4.199082947522896e-05,-0.07723704649839125,0.4750743532767809,0.049580365935031234
2024-06-01 03:00:00,0.5201,0.5182,0.5193,-0.9624765271961506,0.0002179520377043609,-0.005327567216110052,2.0160849897250775e-05,0.011710660955320584,0.4875896247812934,0.05021812929692321
2024-06-01 07:00:00,0.5213,0.5183,0.5205,-0.9135371660703692,0.0006644731488241185,0.004245150040972145,8.670897939305671e-08,-0.045653285452141756,0.49923027450170343,0.05023366239713
2024-06-01 11:00:00,0.5219,0.519,0.5209,-0.8267787361872525,-0.0012005996028653376,-0.0013682889342341298,-1.786896414724047e-05,-0.22132839445888375,0.5137656329590379,0.05048994835393671
2024-06-01 15:00:00,0.5215,0.5184,0.5188,-0.9734321539921929,0.0053530362070826065,-0.012620367947166922,-3.786187095552585e-05,0.05593615087060244,0.499746951046972,0.05154019183461061
2024-06-01 19:00:00,0.5206,0.5183,0.52,-1.0196247042064763,0.0029164273657753537,-0.0031251222186508,-5.9415420652044406e-05,-0.051470566344934854,0.49917969445036603,0.05202322400107098
2024-06-01 23:00:00,0.5201,0.518,0.5187,-0.9384962925243173,0.001071414996756559,-0.0021750676185142703,-8.21937004573422e-05,-0.010533038641855175,0.48512655370407953,0.05294724307719477
2024-06-02 03:00:00,0.5194,0.5177,0.5186,-0.9918647555918271,-0.0010094587005168298,0.0002179520377043609,-0.00010493509167008626,0.05157736761278997,0.47810607536934946,0.053710266469240334
2024-06-02 07:00:00,0.5189,0.5128,0.5147,-0.41897641790602297,-0.008609322707913702,0.0006644731488241185,-0.000128765090341878,0.08731051959825309,0.41824815675376364,0.05559834193322155
2024-06-02 11:00:00,0.5209,0.5135,0.5188,-0.706970750438762,-0.006447300332764749,-0.0012005996028653376,-0.00015975126019343412,0.4091800954608469,0.4530264941235981,0.055562482101195444
2024-06-02 15:00:00,0.5192,0.508,0.5128,-0.2555931388515147,-0.012621316433105045,0.0053530362070826065,-0.00019707582861981212,-0.052032422574931125,0.38102018115099673,0.05762526721216103
2024-06-02 19:00:00,0.515,0.5101,0.5139,-0.7633252421190637,-0.014025186661764,0.0029164273657753537,-0.00024640356291725786,-0.04409644378611133,0.3672548905133242,0.05900537110032182
2024-06-02 23:00:00,0.5192,0.5118,0.5171,-0.6014566948343935,-0.006111835147576072,0.001071414996756559,-0.0002990200555623121,-0.043298005349105106,0.4277228240463293,0.059243967471755615
2024-06-03 03:00:00,0.5212,0.5151,0.5201,0.00873802118882701,-0.0012586141491419678,-0.0010094587005168298,-0.0003448825358032836,0.10816328849648515,0.4662937244152117,0.05875650478147442
2024-06-03 07:00:00,0.5232,0.5169,0.5197,0.9107197701202436,0.009631237323336483,-0.008609322707913702,-0.0003833223811368618,0.005231282738151322,0.5080627811014663,0.05920437634936976
2024-06-03 11:00:00,0.523,0.5165,0.518,0.04758599313266445,0.005758299002150524,-0.006447300332764749,-0.0004188593542477283,-0.011803551148355074,0.5069248910868881,0.05947764154187135
2024-06-03 15:00:00,0.5223,0.5171,0.5195,-0.3344347117721605,0.012925601920192209,-0.012621316433105045,-0.0004552900787503982,-0.021807188895656027,0.5010747025554084,0.059359016813394755
2024-06-03 19:00:00,0.5226,0.5192,0.5211,-0.8490735953644626,0.01691650674686307,-0.014025186661764,-0.0004797965640909757,0.06429805502934749,0.5241445479558768,0.05859511464851145
2024-06-03 23:00:00,0.5221,0.5182,0.5209,-0.5823319136176023,0.008671996920362357,-0.006111835147576072,-0.0004839733172680257,0.009311226657663596,0.5086743636363268,0.05817882395123469
2024-06-04 03:00:00,0.5222,0.5184,0.5185,-0.7376503787849088,0.004667266077634347,-0.0012586141491419678,-0.00047917194693539904,-0.2647072428341877,0.5100418388010161,0.058170995214814135
2024-06-04 07:00:00,0.5257,0.5182,0.5244,1.4165977320962044,0.0006554138847481017,0.009631237323336483,-0.00047515609070227687,0.015705799267385023,0.5142336083671605,0.055499590450398484
2024-06-04 11:00:00,0.5287,0.5219,0.5267,0.24149078646397876,0.009399698487153163,0.005758299002150524,-0.0004580840905651214,-0.04309704546606641,0.5954138701465552,0.05368479999253302
2024-06-04 15:00:00,0.5303,0.5254,0.5262,-0.021439798303889538,0.015317719936183805,0.012925601920192209,-0.0004292824077342094,-0.0100044823546529,0.6451864609250985,0.05192431535006261
2024-06-04 19:00:00,0.5283,0.5243,0.5254,-0.5589356191475459,0.009140789454254783,0.01691650674686307,-0.0003945130674052024,-0.04629360537460658,0.6103535526468026,0.04920790923606362
2024-06-04 23:00:00,0.5278,0.5244,0.5254,-0.2003502879079164,0.010735352129000564,0.008671996920362357,-0.0003783586967371134,0.23021192176337624,0.6097559981901749,0.04684403769664609
2024-06-05 03:00:00,0.5271,0.524,0.5262,-0.252165607070258,0.009883939552559173,0.004667266077634347,-0.00036342409276881026,0.4035072192587337,0.6031202821781664,0.04470563518147973
2024-06-05 07:00:00,0.5326,0.5251,0.5272,1.2141771896542815,0.013113005800639455,0.0006554138847481017,-0.0003507089408766416,0.009918493551099639,0.6377755876510813,0.042965465783288886
2024-06-05 11:00:00,0.5312,0.5258,0.528,0.08435204134747319,0.005967183261998743,0.009399698487153163,-0.00033465252605034153,-0.05712145355891152,0.6521171014056413,0.041674367380376644
2024-06-05 15:00:00,0.5304,0.5258,0.5264,-0.3872500027285868,0.0011998493815394973,0.015317719936183805,-0.0003225175000801961,0.035428983640747536,0.6566477638255415,0.04130300563133848
2024-06-05 19:00:00,0.5277,0.5252,0.5256,-0.9650043534670409,0.0010021501806167787,0.009140789454254783,-0.0003086114072860017,-0.03836578007590519,0.6198914686879561,0.04098090468631267
2024-06-05 23:00:00,0.5273,0.524,0.5268,-0.23811655760357606,-0.0005715431718610331,0.010735352129000564,-0.00030650766741259494,-0.049133855545597016,0.6043167051280973,0.04010376843920738
2024-06-06 03:00:00,0.5268,0.5221,0.5229,0.5236744120875921,-0.001999726764229326,0.009883939552559173,-0.0003044049770146003,-0.17295262735322903,0.5841024436494512,0.04036733976680058
2024-06-06 07:00:00,0.5252,0.5216,0.5251,0.6775825308887432,-0.006915726685641221,0.013113005800639455,-0.00030474453309291955,0.03148478436220259,0.571765848953931,0.03991214115827206
2024-06-06 11:00:00,0.5278,0.525,0.5276,0.4968138727339454,-0.0033416442222642395,0.005967183261998743,-0.0003028010050478654,0.011006020630919933,0.6201736046635049,0.038240423658035476
2024-06-06 15:00:00,0.5281,0.5231,0.5237,-0.16094396863490432,-0.0045597425356446175,0.0011998493815394973,-0.0002943548375703545,-0.038723409487063765,0.6130395443347528,0.03612065871586514
2024-06-06 19:00:00,0.5238,0.5164,0.5219,-0.3230067769468611,-0.011901050774324129,0.0010021501806167787,-0.00029827012876765995,0.03793382583937022,0.5065102803417099,0.034006877467679206
2024-06-06 23:00:00,0.5226,0.5198,0.5219,-0.22554671720830285,-0.00814946308548714,-0.0005715431718610331,-0.00032037486268543346,0.03625473176938687,0.5268037800758165,0.03301891983762786
2024-06-07 03:00:00,0.5279,0.5212,0.523,-0.07423623129259907,-0.00112835291811908,-0.001999726764229326,-0.0003191735342966541,0.2941801693171795,0.5733930196524347,0.03281686192544483
2024-06-07 07:00:00,0.5272,0.5224,0.5266,0.8117518794253865,0.0008179362915816668,-0.006915726685641221,-0.0003222985825949949,0.0841722552832409,0.5795189559019014,0.03188317583887006
2024-06-07 11:00:00,0.528,0.5217,0.5269,0.8600359113772299,-0.001513934416738083,-0.0033416442222642395,-0.0003292051149686496,0.0001471425848347252,0.6057499399079492,0.031680992019235854
2024-06-07 15:00:00,0.5274,0.4508,0.4905,5.0,-0.07017012516154753,-0.0045597425356446175,-0.00034254902911049065,0.08781145411045266,0.0,0.04779610256356864
2024-06-07 19:00:00,0.5031,0.4863,0.5008,0.8356335064748894,-0.04672938205542165,-0.011901050774324129,-0.0003866987734247165,0.004355112879111056,0.11526926296464872,0.05094775300682326
2024-06-07 23:00:00,0.5008,0.4969,0.5003,-0.5812952273501494,-0.04283850995229299,-0.00814946308548714,-0.0004193185297330946,-0.02851264431391909,0.1683989782601215,0.05508080934433772
2024-06-08 03:00:00,0.5005,0.4984,0.4994,-0.9145178080535544,-0.04635118979834596,-0.00112835291811908,-0.00044368677434540447,-0.08962562470375224,0.17910192179961124,0.058861886519611294
2024-06-08 07:00:00,0.5008,0.4964,0.4974,-0.8498502170469223,-0.0486392239022001,0.0008179362915816668,-0.0004657394456275567,-0.17032928206183595,0.16406508150155627,0.06281584290584726
2024-06-08 11:00:00,0.4975,0.4905,0.4955,0.08049519200605477,-0.06115750237558115,-0.001513934416738083,-0.0004904980376587584,0.0038673987887107852,0.07484207586183177,0.06720603070981274
2024-06-08 15:00:00,0.4957,0.4897,0.4931,-0.4415142596102385,0.008377724820203714,-0.07017012516154753,-0.0005183442137595464,-0.014726113141440567,0.07029502584410854,0.07262527063411074
2024-06-08 19:00:00,0.4947,0.4913,0.4934,-0.7073684948699942,-0.00550106146362106,-0.04672938205542165,-0.0005387835859054762,-0.01732882832856686,0.06847737028174228,0.07702740591860502
2024-06-08 23:00:00,0.4944,0.4909,0.4921,-0.8567330792763392,-0.011957025370196495,-0.04283850995229299,-0.0005570983740161461,-0.09022647517225602,0.06605754299040204,0.08143796507739753
2024-06-09 03:00:00,0.4943,0.4919,0.4941,-0.9409886012996034,-0.012794877727571041,-0.04635118979834596,-0.000572566248095317,0.06037219513453862,0.06945227740004019,0.08478477251124629
2024-06-09 07:00:00,0.4951,0.4935,0.4946,-0.9699472482742759,-0.008856654556068544,-0.0486392239022001,-0.0005879902972145774,-0.006500285091612157,0.08829842930164211,0.0878950824049168
2024-06-09 11:00:00,0.4971,0.4931,0.495,-0.5745887880833558,0.00362167559104698,-0.06115750237558115,-0.0006025412519306629,-0.01320124971696357,0.10550154466226909,0.09054760619355316
2024-06-09 15:00:00,0.497,0.4946,0.4969,-1.0229066401464488,0.00478094971639198,0.008377724820203714,-0.0006186699126006645,0.12275131722964971,0.11074664625842175,0.09194538512582334
2024-06-09 19:00:00,0.4992,0.4968,0.4983,-0.9695640267077976,0.009960860357614454,-0.00550106146362106,-0.000635559950712877,0.12265995631287607,0.15273811448800814,0.09340647003490107
2024-06-09 23:00:00,0.5008,0.4967,0.4989,-0.6216835415761012,0.012431094385092267,-0.011957025370196495,-0.0006522965098694951,0.3013729301331993,0.17118436868018727,0.09468851912735554
2024-06-10 03:00:00,0.5013,0.4947,0.4964,-0.2592881823231556,0.00945485932878376,-0.012794877727571041,-0.0006671395705392773,-0.08378554215740563,0.14944188373183348,0.09713518441059957
2024-06-10 07:00:00,0.5,0.4933,0.498,0.747501213984257,0.0033461711999602795,-0.008856654556068544,-0.0006866757296993954,0.181867777551185,0.11667062969889909,0.09822326104803243
2024-06-10 11:00:00,0.5033,0.4961,0.5029,-0.137776401279296,0.005651876943634004,0.00362167559104698,-0.000702888327498076,0.06429821621951248,0.15352106414429323,0.0976094046572197
2024-06-10 15:00:00,0.506,0.4977,0.499,0.09550058646700231,0.012965339553281607,0.00478094971639198,-0.0007051071019774343,-0.11071776142768575,0.22097086640323474,0.09957914245612483
2024-06-10 19:00:00,0.4993,0.4946,0.4967,-0.4809296439636991,-0.003107424759399846,0.009960860357614454,-0.0007019251391823918,-0.08970008451888156,0.12619000474248052,0.1014641947334256
2024-06-10 23:00:00,0.4971,0.4815,0.4894,0.9847020986445932,-0.019903119477307607,0.012431094385092267,-0.0007173226200806668,-0.25417558065057355,0.0007760418897080095,0.10587618032559143
2024-06-11 03:00:00,0.4913,0.4795,0.4845,0.7480230099938381,-0.022836741627033863,0.00945485932878376,-0.0007412677883642278,-0.04811367715780279,0.0,0.11095131341471974
2024-06-11 07:00:00,0.4879,0.4834,0.4863,1.1561766600163592,-0.02040088523018624,0.0033461711999602795,-0.0007766336986547879,-0.07154665844577768,0.0,0.11361179070744717
2024-06-11 11:00:00,0.4864,0.4786,0.483,0.5853673230909828,-0.031142232993032537,0.005651876943634004,-0.0008110676520091977,-0.05707122133817888,0.0,0.11803722262962697
2024-06-11 15:00:00,0.4834,0.4707,0.4815,1.65146946883842,-0.04987217847024916,0.012965339553281607,-0.0008494542862113736,0.028795455083273858,0.0,0.1223195113818478
2024-06-11 19:00:00,0.482,0.4777,0.4803,-0.6137640904812462,-0.03318012026613093,-0.003107424759399846,-0.0008859160465389206,0.08355374287929984,0.04311962201583302,0.12643184346086309
2024-06-11 23:00:00,0.4811,0.4742,0.4808,0.013671388832064582,-0.02234084522613944,-0.019903119477307607,-0.0009234726024615531,0.022330197873516644,0.018051500851439778,0.12974232448779582
2024-06-12 03:00:00,0.4832,0.4802,0.4805,-0.7575529304957401,-0.010369257626775208,-0.022836741627033863,-0.0009537554696590776,-0.03631975955326561,0.06321182761801748,0.1330502108759748
2024-06-12 07:00:00,0.4849,0.4779,0.4848,0.7918142882464819,-0.00905389923856037,-0.02040088523018624,-0.0009779368167428498,0.07784168175173489,0.06302897008152045,0.1341296560098905
2024-06-12 11:00:00,0.4982,0.4812,0.4967,1.621013058545726,0.016962051552919855,-0.031142232993032537,-0.0009839936472035668,0.054747681981160534,0.19558033393119983,0.13096764329476032
2024-06-12 15:00:00,0.4976,0.4864,0.4911,0.28084896674336485,0.034680945637566074,-0.04987217847024916,-0.0009813389976355176,-0.016894133884328588,0.23480624607487757,0.13350918366271808
2024-06-12 19:00:00,0.4937,0.4817,0.4912,-0.08105040794956149,0.01581999144246482,-0.03318012026613093,-0.0009943278656394262,-0.09826574968724244,0.1509105260129829,0.13438543345350365
2024-06-12 23:00:00,0.4918,0.4862,0.4866,-0.19074865860349563,0.02305163927269538,-0.02234084522613944,-0.0010081889828917135,0.1342965767906128,0.17453801250468093,0.13693708407861543
2024-06-13 03:00:00,0.4884,0.4827,0.4845,-0.47108148128635435,0.009458350019680317,-0.010369257626775208,-0.001024504295859299,-0.013771251819513997,0.12784716701165827,0.13872113295757774
2024-06-13 07:00:00,0.4893,0.4832,0.4879,0.8635840323749008,0.00968820485016364,-0.00905389923856037,-0.0010438988893959108,0.01721045331894233,0.12923329232122646,0.13826280774188227
2024-06-13 11:00:00,0.489,0.4828,0.4863,0.5569558117300187,-0.009448349940040068,0.016962051552919855,-0.0010698380673280295,-0.08775843070120715,0.12976266791525534,0.13951663515093415
2024-06-13 15:00:00,0.4864,0.479,0.4833,0.18219389978188827,-0.021793025280192224,0.034680945637566074,-0.001093752804997552,0.018230095454907058,0.08214011889877837,0.14134983358294084
2024-06-13 19:00:00,0.4834,0.4756,0.4793,-0.5781823728567026,-0.016848813707643906,0.01581999144246482,-0.0011193098387680398,-0.0669630858221506,0.034293502105440674,0.14383614735722502
2024-06-13 23:00:00,0.4801,0.4747,0.4797,0.2640326816199785,-0.02406323644484032,0.02305163927269538,-0.001152659103891961,-0.06754604512856444,0.007418681399368954,0.14472620078732962
2024-06-14 03:00:00,0.4814,0.4776,0.4782,-0.367936010045108,-0.012829975462690713,0.009458350019680317,-0.0011782045980524049,0.1107534900993492,0.03934194771813734,0.14657934563240396
2024-06-14 07:00:00,0.4801,0.4764,0.4774,0.7071345562260186,-0.016014509172737057,0.00968820485016364,-0.0012080840571297964,-0.09711364609736672,0.018737956486523065,0.1472028408137458
