Open Time,volume_zscore,funding_z,r1,r8,candle_pos,taker_buy_ratio,distance_hl_position,bb_width
2024-05-08 21:00:00,-0.2468772957658207,0.7905277677146131,-0.006913769925100954,-0.014108674928503318,0.2686563154383371,0.4401437301226105,0.03272726677686099,0.05625417065698257
2024-05-09 00:00:00,-0.13539969988239034,0.775037126601541,0.008702378650164322,-0.006476190476190635,0.9199981600036666,0.5598792409562352,0.11454543371901144,0.05751105064027955
2024-05-09 03:00:00,-0.6906364708463419,0.7604292609097684,0.0011503067484663898,0.0015343306482547003,0.6551701545856752,0.4616491660463115,0.12545452264463244,0.05862715944797929
2024-05-09 06:00:00,0.7580866270827453,0.7466230737162017,-0.005170432784373902,-0.007261609019682869,0.532608116730304,0.49133721875341435,0.0879712588920542,0.06072363828787926
2024-05-09 09:00:00,0.525566724548597,0.7335475495406927,-0.010972088546679415,-0.011352703482778503,0.428571020408555,0.43223708482706624,0.07377047970975834,0.06477596457393113
2024-05-09 12:00:00,0.2257010312579738,0.7211401965898622,-0.002140910860256917,-0.026950085405200164,0.5633794881979048,0.49892965019257024,0.06493505439366007,0.0682577168202476
2024-05-09 15:00:00,0.17542109871996245,0.7093457735795474,0.007801833430856275,-0.018799848082035497,0.704224360247381,0.4987796194903653,0.12987010878732014,0.06983092220690665
2024-05-09 18:00:00,-0.7321679915188161,0.6981152416547515,0.004838397522740401,-0.0028807374687921383,0.724998187504534,0.4967224016052059,0.17045451778335677,0.07063325807750713
2024-05-09 21:00:00,-0.3428533748569902,0.6874048958257805,0.003274268104776601,0.007348675304583274,0.8148133059012876,0.5425428834308418,0.19805191590066284,0.07132871745194291
2024-05-10 00:00:00,-0.2618316238757793,-1.0875603157544376,-0.005375311960069129,-0.006710122699386423,0.37777693827347325,0.5575770952641196,0.15259737782510044,0.07284791609621545
2024-05-10 03:00:00,-0.6560812198770656,-1.0640826031142785,-0.0023161551823971394,-0.010149368058215202,0.13636301653177285,0.5471752491979908,0.13311686150700278,0.07432410508487497
2024-05-10 06:00:00,0.21456915216772346,0.7182631114781906,0.0005803830528148257,-0.004427333974975856,0.6666649572693498,0.5305037970000218,0.13798699058652675,0.07567198448978368
2024-05-10 09:00:00,0.13007223342558824,0.7078872055759424,-0.0019334880123743625,0.004671078240560345,0.7826069943326232,0.481512647670401,0.12175322698811172,0.0774543549503338
2024-05-10 12:00:00,2.1399754121807666,0.6979507706034687,-0.030027121270825186,-0.023405500292568826,0.18316822615434533,0.4834281060151682,0.05047748288165357,0.08496202018153669
2024-05-10 15:00:00,0.7861639132097883,-0.1179231372568181,0.007389654483722641,-0.023804915811883265,0.9726014073953203,0.5193983914081169,0.10095496576330562,0.08993491032785798
2024-05-10 18:00:00,-0.5388914159415651,-0.1168511790795295,-0.005749405233941296,-0.03409090909090917,0.08928555484721287,0.4245192337959905,0.061391533234442214,0.09512892133305759
2024-05-10 21:00:00,-0.4467081866354487,-0.11580792931543873,0.0013958125623130258,-0.03589940487617593,0.5319137618856156,0.4563135438655666,0.07094132729313381,0.09952392590783324
2024-05-11 00:00:00,-0.6240985186496122,-0.8451630743073968,0.003783353245718768,-0.02702181046130092,0.5853644259404153,0.47845160822739496,0.09686219688100987,0.1024325691889044
2024-05-11 03:00:00,-0.7352020880686146,-0.8327711201374078,0.001388613370363112,-0.02340878313019923,0.7586180737307987,0.5282302019375255,0.10641199093970145,0.10484715683915656
2024-05-11 06:00:00,-0.7467565079955455,0.7474953319784147,-0.00455625990491304,-0.02842227378190265,0.07499981250046042,0.4341904314492265,0.07503409617542954,0.10583421937080482
2024-05-11 09:00:00,-0.6377994063785181,0.7378598450844128,-0.0005970149253731183,-0.0271212708252615,0.5666647777840852,0.40480889813379206,0.07094132729313381,0.10747743792790276
2024-05-11 12:00:00,-0.7093477230305908,0.7285894128408522,0.004579848665870134,0.007589374875174526,0.6279055164987857,0.4299763307073064,0.1023192220574042,0.1088087779964395
2024-05-11 15:00:00,-0.7375332190852294,0.7196614886915762,0.00356788899900895,0.0037668517049960215,0.5294102076170326,0.5101581931506193,0.1268758353511817,0.10373730656144187
2024-05-11 18:00:00,-0.8510904322271056,0.7110554316057627,0.0011850681414182773,0.010767696909272262,0.8333305555648333,0.5038824690329187,0.1350613731157747,0.0988233902456078
2024-05-11 21:00:00,-0.8833816442413768,0.7027523037270291,-0.0019727756954034392,0.007367582636399916,0.31578781164311814,0.47822200890364597,0.12141881017478737,0.09594331969044136
2024-05-12 00:00:00,-0.840963646762723,-1.2436088607173617,0.0027673453251630953,0.006347946835945306,0.8518486968566554,0.46453183747192467,0.14051839829216903,0.09243922652985553
2024-05-12 03:00:00,-0.867371302324891,-1.2198672362434138,-0.00039424403705889954,0.004556259904912707,0.2272716942195488,0.44656860578268937,0.13778988570397185,0.08954288869055811
2024-05-12 06:00:00,-0.6669221655229288,0.7264963745177792,-0.006113192664168765,0.0029850746268658135,0.2142852040828512,0.44864285103410495,0.09549794058691129,0.08677702206634412
2024-05-12 09:00:00,-0.5964455309237222,0.7183903574056053,0.0011904761904761862,0.004778972520908198,0.3611101080274948,0.4519495122232283,0.1036834783515043,0.08315120584315598
2024-05-12 12:00:00,-0.716268139037487,0.7105508976057273,-0.0013872374157749556,-0.0011892963330027984,0.29999850000752215,0.48481427780680275,0.09413368429281271,0.07867417284055013
2024-05-12 15:00:00,-0.5438370008321609,0.7029636634331263,-0.000992260369120923,-0.005727829350187674,0.30952307256410666,0.4546125609226162,0.0873124028223183,0.07197255079598501
2024-05-12 18:00:00,-0.6660539879903047,0.6956153807960141,-0.00536352800953499,-0.012231209311501234,0.38636275826647,0.4562352576317883,0.05047748288165357,0.06735718804830287
2024-05-12 21:00:00,-0.48610615499687876,0.688493734845281,-0.0027960854803276147,-0.013046056532911687,0.6792440014264179,0.5236297773558549,0.04825736618534026,0.06691408914136625
2024-05-13 00:00:00,0.7030708873419373,-2.3300063969277938,-0.014620468656118657,-0.030159668835008868,0.20863294342953773,0.46475136524012406,0.03571428131597536,0.06954943390670215
2024-05-13 03:00:00,0.06722267903414207,-2.2328721383137418,-0.0008130081300813385,-0.030565963320844047,0.7246366309614033,0.4783546025789492,0.059737149374295195,0.07277196183385568
2024-05-13 06:00:00,1.3184124132916524,-2.146978874611251,0.02359641985353944,-0.0015873015873015817,0.8219172452621576,0.4701699929173448,0.19832733592265991,0.07070805632927868
2024-05-13 09:00:00,0.550019551360995,-0.19870104037309824,0.006756756756756799,0.003963535473642477,0.5809518276649325,0.4830487332105151,0.23894859749718145,0.06894820246068205
2024-05-13 12:00:00,-0.1575545381788011,-0.19737237484732936,0.00019739439399923953,0.005556658067076947,0.5714272108876121,0.47595860771040965,0.2401433404846672,0.06612977060603406
2024-05-13 15:00:00,-0.1572195813017477,0.727571918549961,0.000789421748569108,0.007350019864918567,0.12280680209333479,0.5041915828335252,0.2449223124346103,0.06219520489936722
